"order","superfamily","family","subfamily","genus","species","url"
"Anura",NA,"Arthroleptidae","Astylosterninae","Leptodactylodon","Leptodactylodon axillaris","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Astylosterninae/Leptodactylodon/Leptodactylodon-axillaris"
"Anura",NA,"Arthroleptidae","Astylosterninae","Leptodactylodon","Leptodactylodon bicolor","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Astylosterninae/Leptodactylodon/Leptodactylodon-bicolor"
"Anura",NA,"Arthroleptidae","Astylosterninae","Leptodactylodon","Leptodactylodon blanci","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Astylosterninae/Leptodactylodon/Leptodactylodon-blanci"
"Anura",NA,"Arthroleptidae","Astylosterninae","Leptodactylodon","Leptodactylodon boulengeri","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Astylosterninae/Leptodactylodon/Leptodactylodon-boulengeri"
"Anura",NA,"Arthroleptidae","Astylosterninae","Leptodactylodon","Leptodactylodon bueanus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Astylosterninae/Leptodactylodon/Leptodactylodon-bueanus"
"Anura",NA,"Arthroleptidae","Astylosterninae","Leptodactylodon","Leptodactylodon erythrogaster","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Astylosterninae/Leptodactylodon/Leptodactylodon-erythrogaster"
"Anura",NA,"Arthroleptidae","Astylosterninae","Leptodactylodon","Leptodactylodon mertensi","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Astylosterninae/Leptodactylodon/Leptodactylodon-mertensi"
"Anura",NA,"Arthroleptidae","Astylosterninae","Leptodactylodon","Leptodactylodon ornatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Astylosterninae/Leptodactylodon/Leptodactylodon-ornatus"
"Anura",NA,"Arthroleptidae","Astylosterninae","Leptodactylodon","Leptodactylodon ovatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Astylosterninae/Leptodactylodon/Leptodactylodon-ovatus"
"Anura",NA,"Arthroleptidae","Astylosterninae","Leptodactylodon","Leptodactylodon perreti","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Astylosterninae/Leptodactylodon/Leptodactylodon-perreti"
"Anura",NA,"Arthroleptidae","Astylosterninae","Leptodactylodon","Leptodactylodon polyacanthus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Astylosterninae/Leptodactylodon/Leptodactylodon-polyacanthus"
"Anura",NA,"Arthroleptidae","Astylosterninae","Leptodactylodon","Leptodactylodon stevarti","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Astylosterninae/Leptodactylodon/Leptodactylodon-stevarti"
"Anura",NA,"Arthroleptidae","Astylosterninae","Leptodactylodon","Leptodactylodon ventrimarmoratus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Astylosterninae/Leptodactylodon/Leptodactylodon-ventrimarmoratus"
"Anura",NA,"Arthroleptidae","Astylosterninae","Leptodactylodon","Leptodactylodon wildi","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Astylosterninae/Leptodactylodon/Leptodactylodon-wildi"
"Anura",NA,"Arthroleptidae","Astylosterninae","Nyctibates","Nyctibates corrugatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Astylosterninae/Nyctibates/Nyctibates-corrugatus"
"Anura",NA,"Arthroleptidae","Astylosterninae","Scotobleps","Scotobleps gabonicus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Astylosterninae/Scotobleps/Scotobleps-gabonicus"
"Anura",NA,"Arthroleptidae","Astylosterninae","Trichobatrachus","Trichobatrachus robustus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Astylosterninae/Trichobatrachus/Trichobatrachus-robustus"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis anchietae","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-anchietae"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis anebos","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-anebos"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis argenteus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-argenteus"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis aubryi","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-aubryi"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis aubryioides","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-aubryioides"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis bequaerti","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-bequaerti"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis bocagii","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-bocagii"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis boulengeri","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-boulengeri"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis brevipes","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-brevipes"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis brevirostris","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-brevirostris"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis bufonides","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-bufonides"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis calcaratus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-calcaratus"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis christyi","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-christyi"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis concolor","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-concolor"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis crystallinoron","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-crystallinoron"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis cynnamomeus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-cynnamomeus"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis fenestratus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-fenestratus"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis fiziensis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-fiziensis"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis flavomaculatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-flavomaculatus"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis gramineus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-gramineus"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis grandiceps","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-grandiceps"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis jordani","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-jordani"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis karissimbensis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-karissimbensis"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis kivuensis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-kivuensis"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis lebeaui","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-lebeaui"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis mackayi","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-mackayi"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis macrotis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-macrotis"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis marginatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-marginatus"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis millsoni","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-millsoni"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis modestus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-modestus"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis mossambicus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-mossambicus"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis mtoewaate","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-mtoewaate"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis natalensis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-natalensis"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis nordequatorialis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-nordequatorialis"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis notatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-notatus"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis occidentalis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-occidentalis"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis ocellatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-ocellatus"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis oryi","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-oryi"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis palmatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-palmatus"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis parbocagii","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-parbocagii"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis parkeri","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-parkeri"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis parvus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-parvus"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis ragazzii","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-ragazzii"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis rufus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-rufus"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis spiritusnoctis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-spiritusnoctis"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis susanae","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-susanae"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis uluguruensis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-uluguruensis"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis vannutellii","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-vannutellii"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis vermiculatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-vermiculatus"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis viridis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-viridis"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis xenodactylus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-xenodactylus"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis yaldeni","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-yaldeni"
"Anura",NA,"Arthroleptidae","Leptopelinae","Leptopelis","Leptopelis zebra","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Arthroleptidae/Leptopelinae/Leptopelis/Leptopelis-zebra"
"Anura",NA,"Ascaphidae",NA,"Ascaphus","Ascaphus montanus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Ascaphidae/Ascaphus/Ascaphus-montanus"
"Anura",NA,"Ascaphidae",NA,"Ascaphus","Ascaphus truei","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Ascaphidae/Ascaphus/Ascaphus-truei"
"Anura",NA,"Batrachylidae",NA,"Atelognathus","Atelognathus nitoi","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Batrachylidae/Atelognathus/Atelognathus-nitoi"
"Anura",NA,"Batrachylidae",NA,"Atelognathus","Atelognathus patagonicus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Batrachylidae/Atelognathus/Atelognathus-patagonicus"
"Anura",NA,"Batrachylidae",NA,"Atelognathus","Atelognathus praebasalticus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Batrachylidae/Atelognathus/Atelognathus-praebasalticus"
"Anura",NA,"Batrachylidae",NA,"Atelognathus","Atelognathus reverberii","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Batrachylidae/Atelognathus/Atelognathus-reverberii"
"Anura",NA,"Batrachylidae",NA,"Atelognathus","Atelognathus solitarius","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Batrachylidae/Atelognathus/Atelognathus-solitarius"
"Anura",NA,"Batrachylidae",NA,"Batrachyla","Batrachyla antartandica","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Batrachylidae/Batrachyla/Batrachyla-antartandica"
"Anura",NA,"Batrachylidae",NA,"Batrachyla","Batrachyla fitzroya","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Batrachylidae/Batrachyla/Batrachyla-fitzroya"
"Anura",NA,"Batrachylidae",NA,"Batrachyla","Batrachyla leptopus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Batrachylidae/Batrachyla/Batrachyla-leptopus"
"Anura",NA,"Batrachylidae",NA,"Batrachyla","Batrachyla nibaldoi","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Batrachylidae/Batrachyla/Batrachyla-nibaldoi"
"Anura",NA,"Batrachylidae",NA,"Batrachyla","Batrachyla taeniata","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Batrachylidae/Batrachyla/Batrachyla-taeniata"
"Anura",NA,"Batrachylidae",NA,"Chaltenobatrachus","Chaltenobatrachus grandisonae","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Batrachylidae/Chaltenobatrachus/Chaltenobatrachus-grandisonae"
"Anura",NA,"Batrachylidae",NA,"Hylorina","Hylorina sylvatica","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Batrachylidae/Hylorina/Hylorina-sylvatica"
"Anura",NA,"Bombinatoridae",NA,"Barbourula","Barbourula busuangensis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Bombinatoridae/Barbourula/Barbourula-busuangensis"
"Anura",NA,"Bombinatoridae",NA,"Barbourula","Barbourula kalimantanensis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Bombinatoridae/Barbourula/Barbourula-kalimantanensis"
"Anura",NA,"Bombinatoridae",NA,"Bombina","Bombina bombina","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Bombinatoridae/Bombina/Bombina-bombina"
"Anura",NA,"Bombinatoridae",NA,"Bombina","Bombina maxima","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Bombinatoridae/Bombina/Bombina-maxima"
"Anura",NA,"Bombinatoridae",NA,"Bombina","Bombina microdeladigitora","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Bombinatoridae/Bombina/Bombina-microdeladigitora"
"Anura",NA,"Bombinatoridae",NA,"Bombina","Bombina orientalis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Bombinatoridae/Bombina/Bombina-orientalis"
"Anura",NA,"Bombinatoridae",NA,"Bombina","Bombina pachypus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Bombinatoridae/Bombina/Bombina-pachypus"
"Anura",NA,"Bombinatoridae",NA,"Bombina","Bombina variegata","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Bombinatoridae/Bombina/Bombina-variegata"
"Anura","Brachycephaloidea",NA,NA,"Atopophrynus","Atopophrynus syntomopus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Atopophrynus/Atopophrynus-syntomopus"
"Anura","Brachycephaloidea","Brachycephalidae",NA,"Brachycephalus","Brachycephalus actaeus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Brachycephalidae/Brachycephalus/Brachycephalus-actaeus"
"Anura","Brachycephaloidea","Brachycephalidae",NA,"Brachycephalus","Brachycephalus albolineatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Brachycephalidae/Brachycephalus/Brachycephalus-albolineatus"
"Anura","Brachycephaloidea","Brachycephalidae",NA,"Brachycephalus","Brachycephalus alipioi","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Brachycephalidae/Brachycephalus/Brachycephalus-alipioi"
"Anura","Brachycephaloidea","Brachycephalidae",NA,"Brachycephalus","Brachycephalus atelopoide","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Brachycephalidae/Brachycephalus/Brachycephalus-atelopoide"
"Anura","Brachycephaloidea","Brachycephalidae",NA,"Brachycephalus","Brachycephalus auroguttatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Brachycephalidae/Brachycephalus/Brachycephalus-auroguttatus"
"Anura","Brachycephaloidea","Brachycephalidae",NA,"Brachycephalus","Brachycephalus boticario","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Brachycephalidae/Brachycephalus/Brachycephalus-boticario"
